,muh,mux,success_rate
7815,2.16,-0.96,0.714
7816,2.16,-0.88,0.762
7817,2.16,-0.8,0.754
7818,2.16,-0.72,0.755
7819,2.16,-0.64,0.76
7820,2.16,-0.56,0.764
7821,2.16,-0.48,0.769
7822,2.16,-0.4,0.78
7823,2.16,-0.32,0.758
7824,2.16,-0.24,0.764
7825,2.16,-0.16,0.758
7826,2.16,-0.08,0.8
7827,2.16,0.0,0.763
7828,2.16,0.08,0.789
7829,2.16,0.16,0.782
7830,2.16,0.24,0.773
7831,2.16,0.32,0.762
7832,2.16,0.4,0.777
7833,2.16,0.48,0.781
7834,2.16,0.56,0.766
7835,2.16,0.64,0.78
7836,2.16,0.72,0.752
7837,2.16,0.8,0.765
7838,2.16,0.88,0.799
7839,2.16,0.96,0.783
7840,2.16,1.04,0.784
7841,2.16,1.12,0.763
7842,2.16,1.2,0.783
7843,2.16,1.28,0.784
7844,2.16,1.36,0.781
7845,2.16,1.44,0.785
7846,2.16,1.52,0.755
7847,2.16,1.6,0.759
7848,2.16,1.68,0.781
7849,2.16,1.76,0.761
7850,2.16,1.84,0.764
7851,2.16,1.92,0.794
7852,2.16,2.0,0.781
7853,2.16,2.08,0.803
7854,2.16,2.16,0.798
7855,2.16,2.24,0.773
7856,2.16,2.32,0.779
7857,2.16,2.4,0.747
7858,2.16,2.48,0.755
7859,2.16,2.56,0.753
7860,2.16,2.64,0.732
7861,2.16,2.72,0.712
7862,2.16,2.8,0.706
7863,2.16,2.88,0.689
7864,2.16,2.96,0.685
7865,2.16,3.04,0.707
7866,2.16,3.12,0.716
7867,2.16,3.2,0.763
7868,2.16,3.28,0.733
7869,2.16,3.36,0.736
7870,2.16,3.44,0.7
7871,2.16,3.52,0.686
7872,2.16,3.6,0.605
7873,2.16,3.68,0.588
7874,2.16,3.76,0.569
7875,2.16,3.84,0.514
7876,2.16,3.92,0.467
7877,2.16,4.0,0.44
7878,2.24,-4.0,0.126
7879,2.24,-3.92,0.11
7880,2.24,-3.84,0.1
7881,2.24,-3.76,0.093
7882,2.24,-3.68,0.105
7883,2.24,-3.6,0.103
7884,2.24,-3.52,0.105
7885,2.24,-3.44,0.086
7886,2.24,-3.36,0.104
7887,2.24,-3.28,0.112
7888,2.24,-3.2,0.099
7889,2.24,-3.12,0.082
7890,2.24,-3.04,0.078
7891,2.24,-2.96,0.106
7892,2.24,-2.88,0.088
7893,2.24,-2.8,0.089
7894,2.24,-2.72,0.117
7895,2.24,-2.64,0.087
7896,2.24,-2.56,0.102
7897,2.24,-2.48,0.099
7898,2.24,-2.4,0.094
7899,2.24,-2.32,0.116
7900,2.24,-2.24,0.118
7901,2.24,-2.16,0.116
7902,2.24,-2.08,0.227
7903,2.24,-2.0,0.332
7904,2.24,-1.92,0.434
7905,2.24,-1.84,0.476
7906,2.24,-1.76,0.58
7907,2.24,-1.68,0.622
7908,2.24,-1.6,0.656
7909,2.24,-1.52,0.677
7910,2.24,-1.44,0.653
7911,2.24,-1.36,0.677
7912,2.24,-1.28,0.7
7913,2.24,-1.2,0.688
7914,2.24,-1.12,0.691
7915,2.24,-1.04,0.699
7916,2.24,-0.96,0.721
7917,2.24,-0.88,0.731
7918,2.24,-0.8,0.721
7919,2.24,-0.72,0.755
7920,2.24,-0.64,0.773
7921,2.24,-0.56,0.768
7922,2.24,-0.48,0.768
7923,2.24,-0.4,0.762
7924,2.24,-0.32,0.77
7925,2.24,-0.24,0.774
7926,2.24,-0.16,0.772
7927,2.24,-0.08,0.753
7928,2.24,0.0,0.741
7929,2.24,0.08,0.791
7930,2.24,0.16,0.791
7931,2.24,0.24,0.764
7932,2.24,0.32,0.767
7933,2.24,0.4,0.793
7934,2.24,0.48,0.777
7935,2.24,0.56,0.758
7936,2.24,0.64,0.755
7937,2.24,0.72,0.769
7938,2.24,0.8,0.769
7939,2.24,0.88,0.751
7940,2.24,0.96,0.776
7941,2.24,1.04,0.774
7942,2.24,1.12,0.792
7943,2.24,1.2,0.792
7944,2.24,1.28,0.788
7945,2.24,1.36,0.77
7946,2.24,1.44,0.773
7947,2.24,1.52,0.787
7948,2.24,1.6,0.762
7949,2.24,1.68,0.793
7950,2.24,1.76,0.757
7951,2.24,1.84,0.752
7952,2.24,1.92,0.756
7953,2.24,2.0,0.787
7954,2.24,2.08,0.762
7955,2.24,2.16,0.776
7956,2.24,2.24,0.772
7957,2.24,2.32,0.819
7958,2.24,2.4,0.796
7959,2.24,2.48,0.781
7960,2.24,2.56,0.741
7961,2.24,2.64,0.732
7962,2.24,2.72,0.718
7963,2.24,2.8,0.701
7964,2.24,2.88,0.696
7965,2.24,2.96,0.71
7966,2.24,3.04,0.72
7967,2.24,3.12,0.716
7968,2.24,3.2,0.746
7969,2.24,3.28,0.763
7970,2.24,3.36,0.742
7971,2.24,3.44,0.741
7972,2.24,3.52,0.708
7973,2.24,3.6,0.629
7974,2.24,3.68,0.633
7975,2.24,3.76,0.578
7976,2.24,3.84,0.554
7977,2.24,3.92,0.499
7978,2.24,4.0,0.449
7979,2.32,-4.0,0.088
7980,2.32,-3.92,0.11
7981,2.32,-3.84,0.099
7982,2.32,-3.76,0.116
7983,2.32,-3.68,0.09
7984,2.32,-3.6,0.101
7985,2.32,-3.52,0.105
7986,2.32,-3.44,0.105
7987,2.32,-3.36,0.093
7988,2.32,-3.28,0.102
7989,2.32,-3.2,0.108
7990,2.32,-3.12,0.09
7991,2.32,-3.04,0.09
7992,2.32,-2.96,0.11
7993,2.32,-2.88,0.09
7994,2.32,-2.8,0.097
7995,2.32,-2.72,0.104
7996,2.32,-2.64,0.091
7997,2.32,-2.56,0.107
7998,2.32,-2.48,0.093
7999,2.32,-2.4,0.109
8000,2.32,-2.32,0.1
8001,2.32,-2.24,0.092
8002,2.32,-2.16,0.107
8003,2.32,-2.08,0.128
8004,2.32,-2.0,0.253
8005,2.32,-1.92,0.352
8006,2.32,-1.84,0.388
8007,2.32,-1.76,0.489
8008,2.32,-1.68,0.555
8009,2.32,-1.6,0.617
8010,2.32,-1.52,0.644
8011,2.32,-1.44,0.667
8012,2.32,-1.36,0.666
8013,2.32,-1.28,0.654
8014,2.32,-1.2,0.668
8015,2.32,-1.12,0.684
8016,2.32,-1.04,0.693
8017,2.32,-0.96,0.699
8018,2.32,-0.88,0.725
8019,2.32,-0.8,0.728
8020,2.32,-0.72,0.753
8021,2.32,-0.64,0.775
8022,2.32,-0.56,0.755
8023,2.32,-0.48,0.754
8024,2.32,-0.4,0.754
8025,2.32,-0.32,0.767
8026,2.32,-0.24,0.755
8027,2.32,-0.16,0.778
8028,2.32,-0.08,0.769
8029,2.32,0.0,0.77
8030,2.32,0.08,0.753
8031,2.32,0.16,0.764
8032,2.32,0.24,0.773
8033,2.32,0.32,0.805
8034,2.32,0.4,0.771
8035,2.32,0.48,0.772
8036,2.32,0.56,0.759
8037,2.32,0.64,0.782
8038,2.32,0.72,0.781
8039,2.32,0.8,0.774
8040,2.32,0.88,0.786
8041,2.32,0.96,0.776
8042,2.32,1.04,0.79
8043,2.32,1.12,0.771
8044,2.32,1.2,0.766
8045,2.32,1.28,0.77
8046,2.32,1.36,0.759
8047,2.32,1.44,0.782
8048,2.32,1.52,0.753
8049,2.32,1.6,0.768
8050,2.32,1.68,0.756
8051,2.32,1.76,0.778
8052,2.32,1.84,0.751
8053,2.32,1.92,0.771
8054,2.32,2.0,0.757
8055,2.32,2.08,0.772
8056,2.32,2.16,0.782
8057,2.32,2.24,0.762
8058,2.32,2.32,0.805
8059,2.32,2.4,0.774
8060,2.32,2.48,0.772
8061,2.32,2.56,0.762
8062,2.32,2.64,0.743
8063,2.32,2.72,0.739
8064,2.32,2.8,0.707
8065,2.32,2.88,0.695
8066,2.32,2.96,0.704
8067,2.32,3.04,0.713
8068,2.32,3.12,0.69
8069,2.32,3.2,0.711
8070,2.32,3.28,0.764
8071,2.32,3.36,0.731
8072,2.32,3.44,0.739
8073,2.32,3.52,0.727
8074,2.32,3.6,0.695
8075,2.32,3.68,0.661
8076,2.32,3.76,0.626
8077,2.32,3.84,0.604
8078,2.32,3.92,0.531
8079,2.32,4.0,0.511
8080,2.4,-4.0,0.107
8081,2.4,-3.92,0.108
8082,2.4,-3.84,0.093
8083,2.4,-3.76,0.109
8084,2.4,-3.68,0.091
8085,2.4,-3.6,0.096
8086,2.4,-3.52,0.106
8087,2.4,-3.44,0.095
8088,2.4,-3.36,0.089
8089,2.4,-3.28,0.113
8090,2.4,-3.2,0.111
8091,2.4,-3.12,0.103
8092,2.4,-3.04,0.095
8093,2.4,-2.96,0.097
8094,2.4,-2.88,0.1
8095,2.4,-2.8,0.112
8096,2.4,-2.72,0.087
8097,2.4,-2.64,0.107
8098,2.4,-2.56,0.123
8099,2.4,-2.48,0.101
8100,2.4,-2.4,0.09
8101,2.4,-2.32,0.104
8102,2.4,-2.24,0.097
8103,2.4,-2.16,0.103
8104,2.4,-2.08,0.102
8105,2.4,-2.0,0.141
8106,2.4,-1.92,0.224
8107,2.4,-1.84,0.326
8108,2.4,-1.76,0.41
8109,2.4,-1.68,0.478
8110,2.4,-1.6,0.536
8111,2.4,-1.52,0.58
8112,2.4,-1.44,0.637
8113,2.4,-1.36,0.662
8114,2.4,-1.28,0.665
8115,2.4,-1.2,0.665
8116,2.4,-1.12,0.66
8117,2.4,-1.04,0.654
8118,2.4,-0.96,0.666
8119,2.4,-0.88,0.692
8120,2.4,-0.8,0.733
8121,2.4,-0.72,0.733
8122,2.4,-0.64,0.747
8123,2.4,-0.56,0.746
8124,2.4,-0.48,0.737
8125,2.4,-0.4,0.767
8126,2.4,-0.32,0.751
8127,2.4,-0.24,0.742
8128,2.4,-0.16,0.771
8129,2.4,-0.08,0.755
8130,2.4,0.0,0.772
8131,2.4,0.08,0.778
8132,2.4,0.16,0.761
8133,2.4,0.24,0.746
8134,2.4,0.32,0.787
8135,2.4,0.4,0.785
8136,2.4,0.48,0.775
8137,2.4,0.56,0.778
8138,2.4,0.64,0.8
8139,2.4,0.72,0.768
8140,2.4,0.8,0.764
8141,2.4,0.88,0.745
8142,2.4,0.96,0.763
8143,2.4,1.04,0.783
8144,2.4,1.12,0.769
8145,2.4,1.2,0.775
8146,2.4,1.28,0.788
8147,2.4,1.36,0.781
8148,2.4,1.44,0.778
8149,2.4,1.52,0.769
8150,2.4,1.6,0.78
8151,2.4,1.68,0.744
8152,2.4,1.76,0.761
8153,2.4,1.84,0.761
8154,2.4,1.92,0.751
8155,2.4,2.0,0.742
8156,2.4,2.08,0.768
8157,2.4,2.16,0.754
8158,2.4,2.24,0.778
8159,2.4,2.32,0.785
8160,2.4,2.4,0.75
8161,2.4,2.48,0.791
8162,2.4,2.56,0.771
8163,2.4,2.64,0.755
8164,2.4,2.72,0.76
8165,2.4,2.8,0.737
8166,2.4,2.88,0.728
8167,2.4,2.96,0.678
8168,2.4,3.04,0.709
8169,2.4,3.12,0.703
8170,2.4,3.2,0.708
8171,2.4,3.28,0.709
8172,2.4,3.36,0.71
8173,2.4,3.44,0.736
8174,2.4,3.52,0.733
8175,2.4,3.6,0.735
8176,2.4,3.68,0.684
8177,2.4,3.76,0.668
8178,2.4,3.84,0.642
8179,2.4,3.92,0.624
8180,2.4,4.0,0.556
8181,2.48,-4.0,0.095
8182,2.48,-3.92,0.111
8183,2.48,-3.84,0.085
8184,2.48,-3.76,0.099
8185,2.48,-3.68,0.117
8186,2.48,-3.6,0.094
8187,2.48,-3.52,0.09
8188,2.48,-3.44,0.084
8189,2.48,-3.36,0.108
8190,2.48,-3.28,0.099
8191,2.48,-3.2,0.109
8192,2.48,-3.12,0.087
8193,2.48,-3.04,0.102
8194,2.48,-2.96,0.104
8195,2.48,-2.88,0.101
8196,2.48,-2.8,0.109
8197,2.48,-2.72,0.117
8198,2.48,-2.64,0.106
8199,2.48,-2.56,0.116
8200,2.48,-2.48,0.1
8201,2.48,-2.4,0.11
8202,2.48,-2.32,0.097
8203,2.48,-2.24,0.091
8204,2.48,-2.16,0.113
8205,2.48,-2.08,0.105
8206,2.48,-2.0,0.088
8207,2.48,-1.92,0.124
8208,2.48,-1.84,0.223
8209,2.48,-1.76,0.311
8210,2.48,-1.68,0.433
8211,2.48,-1.6,0.478
8212,2.48,-1.52,0.543
8213,2.48,-1.44,0.57
8214,2.48,-1.36,0.653
8215,2.48,-1.28,0.643
8216,2.48,-1.2,0.654
8217,2.48,-1.12,0.658
8218,2.48,-1.04,0.666
8219,2.48,-0.96,0.655
8220,2.48,-0.88,0.665
8221,2.48,-0.8,0.699
8222,2.48,-0.72,0.75
8223,2.48,-0.64,0.76
8224,2.48,-0.56,0.731
8225,2.48,-0.48,0.742
8226,2.48,-0.4,0.768
8227,2.48,-0.32,0.775
8228,2.48,-0.24,0.754
8229,2.48,-0.16,0.76
8230,2.48,-0.08,0.772
8231,2.48,0.0,0.764
8232,2.48,0.08,0.775
8233,2.48,0.16,0.756
8234,2.48,0.24,0.776
8235,2.48,0.32,0.748
8236,2.48,0.4,0.783
8237,2.48,0.48,0.77
8238,2.48,0.56,0.753
8239,2.48,0.64,0.776
8240,2.48,0.72,0.796
8241,2.48,0.8,0.756
8242,2.48,0.88,0.787
8243,2.48,0.96,0.777
8244,2.48,1.04,0.79
8245,2.48,1.12,0.783
8246,2.48,1.2,0.773
8247,2.48,1.28,0.758
8248,2.48,1.36,0.772
8249,2.48,1.44,0.797
8250,2.48,1.52,0.769
8251,2.48,1.6,0.775
8252,2.48,1.68,0.774
8253,2.48,1.76,0.761
8254,2.48,1.84,0.767
8255,2.48,1.92,0.768
8256,2.48,2.0,0.75
8257,2.48,2.08,0.76
8258,2.48,2.16,0.767
8259,2.48,2.24,0.768
8260,2.48,2.32,0.791
8261,2.48,2.4,0.753
8262,2.48,2.48,0.765
8263,2.48,2.56,0.775
8264,2.48,2.64,0.782
8265,2.48,2.72,0.761
8266,2.48,2.8,0.734
8267,2.48,2.88,0.752
8268,2.48,2.96,0.733
8269,2.48,3.04,0.7
8270,2.48,3.12,0.726
8271,2.48,3.2,0.726
8272,2.48,3.28,0.684
8273,2.48,3.36,0.709
8274,2.48,3.44,0.735
8275,2.48,3.52,0.738
8276,2.48,3.6,0.729
8277,2.48,3.68,0.727
8278,2.48,3.76,0.697
8279,2.48,3.84,0.666
8280,2.48,3.92,0.641
8281,2.48,4.0,0.591
8282,2.56,-4.0,0.08
8283,2.56,-3.92,0.11
8284,2.56,-3.84,0.082
8285,2.56,-3.76,0.098
8286,2.56,-3.68,0.113
8287,2.56,-3.6,0.105
8288,2.56,-3.52,0.11
8289,2.56,-3.44,0.102
8290,2.56,-3.36,0.103
8291,2.56,-3.28,0.128
8292,2.56,-3.2,0.084
8293,2.56,-3.12,0.1
8294,2.56,-3.04,0.107
8295,2.56,-2.96,0.092
8296,2.56,-2.88,0.103
8297,2.56,-2.8,0.099
8298,2.56,-2.72,0.11
8299,2.56,-2.64,0.103
8300,2.56,-2.56,0.091
8301,2.56,-2.48,0.089
8302,2.56,-2.4,0.11
8303,2.56,-2.32,0.095
8304,2.56,-2.24,0.095
8305,2.56,-2.16,0.091
8306,2.56,-2.08,0.104
8307,2.56,-2.0,0.083
8308,2.56,-1.92,0.084
8309,2.56,-1.84,0.12
8310,2.56,-1.76,0.216
8311,2.56,-1.68,0.319
8312,2.56,-1.6,0.401
8313,2.56,-1.52,0.466
8314,2.56,-1.44,0.531
8315,2.56,-1.36,0.62
8316,2.56,-1.28,0.628
8317,2.56,-1.2,0.651
8318,2.56,-1.12,0.681
8319,2.56,-1.04,0.703
8320,2.56,-0.96,0.667
8321,2.56,-0.88,0.646
8322,2.56,-0.8,0.675
8323,2.56,-0.72,0.687
8324,2.56,-0.64,0.733
8325,2.56,-0.56,0.749
8326,2.56,-0.48,0.74
8327,2.56,-0.4,0.747
8328,2.56,-0.32,0.769
8329,2.56,-0.24,0.761
8330,2.56,-0.16,0.773
8331,2.56,-0.08,0.765
8332,2.56,0.0,0.763
8333,2.56,0.08,0.758
8334,2.56,0.16,0.745
8335,2.56,0.24,0.79
8336,2.56,0.32,0.749
8337,2.56,0.4,0.797
8338,2.56,0.48,0.775
8339,2.56,0.56,0.763
8340,2.56,0.64,0.783
8341,2.56,0.72,0.775
8342,2.56,0.8,0.775
8343,2.56,0.88,0.802
8344,2.56,0.96,0.759
8345,2.56,1.04,0.779
8346,2.56,1.12,0.776
8347,2.56,1.2,0.777
8348,2.56,1.28,0.794
8349,2.56,1.36,0.763
8350,2.56,1.44,0.775
8351,2.56,1.52,0.789
8352,2.56,1.6,0.783
8353,2.56,1.68,0.79
8354,2.56,1.76,0.78
8355,2.56,1.84,0.779
8356,2.56,1.92,0.798
8357,2.56,2.0,0.757
8358,2.56,2.08,0.78
8359,2.56,2.16,0.76
8360,2.56,2.24,0.762
8361,2.56,2.32,0.765
8362,2.56,2.4,0.755
8363,2.56,2.48,0.791
8364,2.56,2.56,0.804
8365,2.56,2.64,0.768
8366,2.56,2.72,0.773
8367,2.56,2.8,0.769
8368,2.56,2.88,0.755
8369,2.56,2.96,0.758
8370,2.56,3.04,0.73
8371,2.56,3.12,0.703
8372,2.56,3.2,0.692
8373,2.56,3.28,0.711
8374,2.56,3.36,0.71
8375,2.56,3.44,0.693
8376,2.56,3.52,0.75
8377,2.56,3.6,0.734
8378,2.56,3.68,0.724
8379,2.56,3.76,0.726
8380,2.56,3.84,0.7
8381,2.56,3.92,0.684
8382,2.56,4.0,0.652
8383,2.64,-4.0,0.096
8384,2.64,-3.92,0.098
8385,2.64,-3.84,0.088
8386,2.64,-3.76,0.086
8387,2.64,-3.68,0.11
8388,2.64,-3.6,0.109
8389,2.64,-3.52,0.111
8390,2.64,-3.44,0.113
8391,2.64,-3.36,0.105
8392,2.64,-3.28,0.098
8393,2.64,-3.2,0.102
8394,2.64,-3.12,0.088
8395,2.64,-3.04,0.104
8396,2.64,-2.96,0.097
8397,2.64,-2.88,0.106
8398,2.64,-2.8,0.101
8399,2.64,-2.72,0.082
8400,2.64,-2.64,0.089
8401,2.64,-2.56,0.113
8402,2.64,-2.48,0.078
8403,2.64,-2.4,0.103
8404,2.64,-2.32,0.105
8405,2.64,-2.24,0.1
8406,2.64,-2.16,0.111
8407,2.64,-2.08,0.1
8408,2.64,-2.0,0.092
8409,2.64,-1.92,0.105
8410,2.64,-1.84,0.1
8411,2.64,-1.76,0.13
8412,2.64,-1.68,0.219
8413,2.64,-1.6,0.323
8414,2.64,-1.52,0.429
8415,2.64,-1.44,0.475
8416,2.64,-1.36,0.56
8417,2.64,-1.28,0.578
8418,2.64,-1.2,0.594
8419,2.64,-1.12,0.647
8420,2.64,-1.04,0.653
8421,2.64,-0.96,0.657
8422,2.64,-0.88,0.688
8423,2.64,-0.8,0.661
8424,2.64,-0.72,0.697
8425,2.64,-0.64,0.652
8426,2.64,-0.56,0.72
8427,2.64,-0.48,0.729
8428,2.64,-0.4,0.759
8429,2.64,-0.32,0.785
8430,2.64,-0.24,0.73
8431,2.64,-0.16,0.748
8432,2.64,-0.08,0.763
8433,2.64,0.0,0.75
8434,2.64,0.08,0.771
8435,2.64,0.16,0.754
8436,2.64,0.24,0.756
8437,2.64,0.32,0.767
8438,2.64,0.4,0.771
8439,2.64,0.48,0.776
8440,2.64,0.56,0.765
8441,2.64,0.64,0.766
8442,2.64,0.72,0.772
8443,2.64,0.8,0.783
8444,2.64,0.88,0.77
8445,2.64,0.96,0.776
8446,2.64,1.04,0.776
8447,2.64,1.12,0.775
8448,2.64,1.2,0.78
8449,2.64,1.28,0.774
8450,2.64,1.36,0.773
8451,2.64,1.44,0.778
8452,2.64,1.52,0.757
8453,2.64,1.6,0.76
8454,2.64,1.68,0.796
8455,2.64,1.76,0.788
8456,2.64,1.84,0.769
8457,2.64,1.92,0.766
8458,2.64,2.0,0.766
8459,2.64,2.08,0.77
8460,2.64,2.16,0.779
8461,2.64,2.24,0.752
8462,2.64,2.32,0.759
8463,2.64,2.4,0.779
8464,2.64,2.48,0.783
8465,2.64,2.56,0.806
8466,2.64,2.64,0.779
8467,2.64,2.72,0.796
8468,2.64,2.8,0.75
8469,2.64,2.88,0.749
8470,2.64,2.96,0.765
8471,2.64,3.04,0.737
8472,2.64,3.12,0.732
8473,2.64,3.2,0.714
8474,2.64,3.28,0.717
8475,2.64,3.36,0.69
8476,2.64,3.44,0.687
8477,2.64,3.52,0.695
8478,2.64,3.6,0.735
8479,2.64,3.68,0.732
8480,2.64,3.76,0.762
8481,2.64,3.84,0.723
8482,2.64,3.92,0.714
8483,2.64,4.0,0.663
8484,2.72,-4.0,0.104
8485,2.72,-3.92,0.101
8486,2.72,-3.84,0.099
8487,2.72,-3.76,0.118
8488,2.72,-3.68,0.097
8489,2.72,-3.6,0.097
8490,2.72,-3.52,0.08
8491,2.72,-3.44,0.109
8492,2.72,-3.36,0.075
8493,2.72,-3.28,0.09
8494,2.72,-3.2,0.102
8495,2.72,-3.12,0.107
8496,2.72,-3.04,0.094
8497,2.72,-2.96,0.097
8498,2.72,-2.88,0.115
8499,2.72,-2.8,0.118
8500,2.72,-2.72,0.09
8501,2.72,-2.64,0.116
8502,2.72,-2.56,0.097
8503,2.72,-2.48,0.103
8504,2.72,-2.4,0.124
8505,2.72,-2.32,0.107
8506,2.72,-2.24,0.109
8507,2.72,-2.16,0.109
8508,2.72,-2.08,0.099
8509,2.72,-2.0,0.098
8510,2.72,-1.92,0.116
8511,2.72,-1.84,0.083
8512,2.72,-1.76,0.099
8513,2.72,-1.68,0.108
8514,2.72,-1.6,0.241
8515,2.72,-1.52,0.331
8516,2.72,-1.44,0.422
8517,2.72,-1.36,0.498
8518,2.72,-1.28,0.536
8519,2.72,-1.2,0.599
8520,2.72,-1.12,0.639
8521,2.72,-1.04,0.657
8522,2.72,-0.96,0.682
8523,2.72,-0.88,0.691
8524,2.72,-0.8,0.662
8525,2.72,-0.72,0.669
8526,2.72,-0.64,0.685
8527,2.72,-0.56,0.676
8528,2.72,-0.48,0.711
8529,2.72,-0.4,0.74
8530,2.72,-0.32,0.754
8531,2.72,-0.24,0.751
8532,2.72,-0.16,0.765
8533,2.72,-0.08,0.754
8534,2.72,0.0,0.758
8535,2.72,0.08,0.79
8536,2.72,0.16,0.773
8537,2.72,0.24,0.766
8538,2.72,0.32,0.771
8539,2.72,0.4,0.79
8540,2.72,0.48,0.764
8541,2.72,0.56,0.772
8542,2.72,0.64,0.768
8543,2.72,0.72,0.774
8544,2.72,0.8,0.77
8545,2.72,0.88,0.797
8546,2.72,0.96,0.77
8547,2.72,1.04,0.764
8548,2.72,1.12,0.788
8549,2.72,1.2,0.789
8550,2.72,1.28,0.782
8551,2.72,1.36,0.778
8552,2.72,1.44,0.775
8553,2.72,1.52,0.788
8554,2.72,1.6,0.78
8555,2.72,1.68,0.773
8556,2.72,1.76,0.776
8557,2.72,1.84,0.767
8558,2.72,1.92,0.777
8559,2.72,2.0,0.772
8560,2.72,2.08,0.768
8561,2.72,2.16,0.734
8562,2.72,2.24,0.764
8563,2.72,2.32,0.742
8564,2.72,2.4,0.788
8565,2.72,2.48,0.765
8566,2.72,2.56,0.766
8567,2.72,2.64,0.771
8568,2.72,2.72,0.755
8569,2.72,2.8,0.783
8570,2.72,2.88,0.771
8571,2.72,2.96,0.775
8572,2.72,3.04,0.741
8573,2.72,3.12,0.741
8574,2.72,3.2,0.743
8575,2.72,3.28,0.707
8576,2.72,3.36,0.676
8577,2.72,3.44,0.731
8578,2.72,3.52,0.694
8579,2.72,3.6,0.712
8580,2.72,3.68,0.719
8581,2.72,3.76,0.729
8582,2.72,3.84,0.743
8583,2.72,3.92,0.725
8584,2.72,4.0,0.713
8585,2.8,-4.0,0.106
8586,2.8,-3.92,0.103
8587,2.8,-3.84,0.112
8588,2.8,-3.76,0.096
8589,2.8,-3.68,0.101
8590,2.8,-3.6,0.098
8591,2.8,-3.52,0.102
8592,2.8,-3.44,0.111
8593,2.8,-3.36,0.104
8594,2.8,-3.28,0.081
8595,2.8,-3.2,0.1
8596,2.8,-3.12,0.097
8597,2.8,-3.04,0.092
8598,2.8,-2.96,0.088
8599,2.8,-2.88,0.094
8600,2.8,-2.8,0.11
8601,2.8,-2.72,0.101
8602,2.8,-2.64,0.104
8603,2.8,-2.56,0.108
8604,2.8,-2.48,0.089
8605,2.8,-2.4,0.111
8606,2.8,-2.32,0.118
8607,2.8,-2.24,0.092
8608,2.8,-2.16,0.108
8609,2.8,-2.08,0.096
8610,2.8,-2.0,0.102
8611,2.8,-1.92,0.09
8612,2.8,-1.84,0.109
8613,2.8,-1.76,0.103
8614,2.8,-1.68,0.085
8615,2.8,-1.6,0.133
8616,2.8,-1.52,0.212
8617,2.8,-1.44,0.319
8618,2.8,-1.36,0.4
8619,2.8,-1.28,0.506
8620,2.8,-1.2,0.546
8621,2.8,-1.12,0.617
8622,2.8,-1.04,0.641
8623,2.8,-0.96,0.646
8624,2.8,-0.88,0.663
8625,2.8,-0.8,0.637
8626,2.8,-0.72,0.693
8627,2.8,-0.64,0.661
8628,2.8,-0.56,0.704
8629,2.8,-0.48,0.687
8630,2.8,-0.4,0.737
8631,2.8,-0.32,0.727
8632,2.8,-0.24,0.752
8633,2.8,-0.16,0.773
8634,2.8,-0.08,0.76
8635,2.8,0.0,0.78
8636,2.8,0.08,0.774
8637,2.8,0.16,0.77
8638,2.8,0.24,0.776
8639,2.8,0.32,0.765
8640,2.8,0.4,0.771
8641,2.8,0.48,0.74
8642,2.8,0.56,0.772
8643,2.8,0.64,0.762
8644,2.8,0.72,0.785
8645,2.8,0.8,0.765
8646,2.8,0.88,0.754
8647,2.8,0.96,0.762
8648,2.8,1.04,0.773
8649,2.8,1.12,0.77
8650,2.8,1.2,0.819
8651,2.8,1.28,0.782
8652,2.8,1.36,0.775
8653,2.8,1.44,0.774
8654,2.8,1.52,0.792
8655,2.8,1.6,0.781
8656,2.8,1.68,0.785
8657,2.8,1.76,0.772
8658,2.8,1.84,0.762
8659,2.8,1.92,0.798
8660,2.8,2.0,0.79
8661,2.8,2.08,0.767
8662,2.8,2.16,0.755
8663,2.8,2.24,0.746
8664,2.8,2.32,0.757
8665,2.8,2.4,0.783
8666,2.8,2.48,0.775
8667,2.8,2.56,0.766
8668,2.8,2.64,0.778
8669,2.8,2.72,0.801
8670,2.8,2.8,0.798
8671,2.8,2.88,0.786
8672,2.8,2.96,0.747
8673,2.8,3.04,0.77
8674,2.8,3.12,0.721
8675,2.8,3.2,0.73
8676,2.8,3.28,0.706
8677,2.8,3.36,0.714
8678,2.8,3.44,0.71
8679,2.8,3.52,0.691
8680,2.8,3.6,0.721
8681,2.8,3.68,0.692
8682,2.8,3.76,0.69
8683,2.8,3.84,0.752
8684,2.8,3.92,0.739
8685,2.8,4.0,0.721
8686,2.88,-4.0,0.107
8687,2.88,-3.92,0.084
8688,2.88,-3.84,0.104
8689,2.88,-3.76,0.113
8690,2.88,-3.68,0.1
8691,2.88,-3.6,0.095
8692,2.88,-3.52,0.105
8693,2.88,-3.44,0.084
8694,2.88,-3.36,0.104
8695,2.88,-3.28,0.109
8696,2.88,-3.2,0.107
8697,2.88,-3.12,0.099
8698,2.88,-3.04,0.11
8699,2.88,-2.96,0.118
8700,2.88,-2.88,0.103
8701,2.88,-2.8,0.093
8702,2.88,-2.72,0.105
8703,2.88,-2.64,0.103
8704,2.88,-2.56,0.098
8705,2.88,-2.48,0.107
8706,2.88,-2.4,0.093
8707,2.88,-2.32,0.104
8708,2.88,-2.24,0.096
8709,2.88,-2.16,0.111
8710,2.88,-2.08,0.096
8711,2.88,-2.0,0.107
8712,2.88,-1.92,0.082
8713,2.88,-1.84,0.103
8714,2.88,-1.76,0.102
8715,2.88,-1.68,0.093
8716,2.88,-1.6,0.118
