,muh,mux,success_rate
5069,0.0,-2.48,0.838
5070,0.0,-2.4,0.848
5071,0.0,-2.32,0.856
5072,0.0,-2.24,0.854
5073,0.0,-2.16,0.876
5074,0.0,-2.08,0.872
5075,0.0,-2.0,0.875
5076,0.0,-1.92,0.874
5077,0.0,-1.84,0.885
5078,0.0,-1.76,0.859
5079,0.0,-1.68,0.885
5080,0.0,-1.6,0.876
5081,0.0,-1.52,0.874
5082,0.0,-1.44,0.908
5083,0.0,-1.36,0.904
5084,0.0,-1.28,0.91
5085,0.0,-1.2,0.888
5086,0.0,-1.12,0.89
5087,0.0,-1.04,0.89
5088,0.0,-0.96,0.879
5089,0.0,-0.88,0.89
5090,0.0,-0.8,0.889
5091,0.0,-0.72,0.883
5092,0.0,-0.64,0.9
5093,0.0,-0.56,0.876
5094,0.0,-0.48,0.882
5095,0.0,-0.4,0.871
5096,0.0,-0.32,0.871
5097,0.0,-0.24,0.846
5098,0.0,-0.16,0.871
5099,0.0,-0.08,0.852
5100,0.0,0.0,0.864
5101,0.0,0.08,0.833
5102,0.0,0.16,0.847
5103,0.0,0.24,0.845
5104,0.0,0.32,0.833
5105,0.0,0.4,0.814
5106,0.0,0.48,0.816
5107,0.0,0.56,0.807
5108,0.0,0.64,0.775
5109,0.0,0.72,0.754
5110,0.0,0.8,0.772
5111,0.0,0.88,0.741
5112,0.0,0.96,0.729
5113,0.0,1.04,0.692
5114,0.0,1.12,0.664
5115,0.0,1.2,0.656
5116,0.0,1.28,0.624
5117,0.0,1.36,0.605
5118,0.0,1.44,0.571
5119,0.0,1.52,0.567
5120,0.0,1.6,0.506
5121,0.0,1.68,0.458
5122,0.0,1.76,0.469
5123,0.0,1.84,0.403
5124,0.0,1.92,0.413
5125,0.0,2.0,0.334
5126,0.0,2.08,0.342
5127,0.0,2.16,0.306
5128,0.0,2.24,0.247
5129,0.0,2.32,0.236
5130,0.0,2.4,0.255
5131,0.0,2.48,0.224
5132,0.0,2.56,0.204
5133,0.0,2.64,0.195
5134,0.0,2.72,0.19
5135,0.0,2.8,0.162
5136,0.0,2.88,0.156
5137,0.0,2.96,0.149
5138,0.0,3.04,0.152
5139,0.0,3.12,0.152
5140,0.0,3.2,0.145
5141,0.0,3.28,0.159
5142,0.0,3.36,0.121
5143,0.0,3.44,0.12
5144,0.0,3.52,0.139
5145,0.0,3.6,0.124
5146,0.0,3.68,0.121
5147,0.0,3.76,0.121
5148,0.0,3.84,0.114
5149,0.0,3.92,0.121
5150,0.0,4.0,0.114
5151,0.08,-4.0,0.444
5152,0.08,-3.92,0.466
5153,0.08,-3.84,0.555
5154,0.08,-3.76,0.531
5155,0.08,-3.68,0.571
5156,0.08,-3.6,0.635
5157,0.08,-3.52,0.635
5158,0.08,-3.44,0.662
5159,0.08,-3.36,0.674
5160,0.08,-3.28,0.709
5161,0.08,-3.2,0.722
5162,0.08,-3.12,0.73
5163,0.08,-3.04,0.75
5164,0.08,-2.96,0.766
5165,0.08,-2.88,0.765
5166,0.08,-2.8,0.787
5167,0.08,-2.72,0.805
5168,0.08,-2.64,0.821
5169,0.08,-2.56,0.828
5170,0.08,-2.48,0.835
5171,0.08,-2.4,0.855
5172,0.08,-2.32,0.846
5173,0.08,-2.24,0.855
5174,0.08,-2.16,0.843
5175,0.08,-2.08,0.878
5176,0.08,-2.0,0.859
5177,0.08,-1.92,0.871
5178,0.08,-1.84,0.869
5179,0.08,-1.76,0.883
5180,0.08,-1.68,0.886
5181,0.08,-1.6,0.875
5182,0.08,-1.52,0.903
5183,0.08,-1.44,0.894
5184,0.08,-1.36,0.886
5185,0.08,-1.28,0.888
5186,0.08,-1.2,0.873
5187,0.08,-1.12,0.887
5188,0.08,-1.04,0.894
5189,0.08,-0.96,0.887
5190,0.08,-0.88,0.895
5191,0.08,-0.8,0.889
5192,0.08,-0.72,0.873
5193,0.08,-0.64,0.885
5194,0.08,-0.56,0.895
5195,0.08,-0.48,0.872
5196,0.08,-0.4,0.88
5197,0.08,-0.32,0.866
5198,0.08,-0.24,0.867
5199,0.08,-0.16,0.846
5200,0.08,-0.08,0.879
5201,0.08,0.0,0.871
5202,0.08,0.08,0.858
5203,0.08,0.16,0.857
5204,0.08,0.24,0.854
5205,0.08,0.32,0.812
5206,0.08,0.4,0.845
5207,0.08,0.48,0.841
5208,0.08,0.56,0.809
5209,0.08,0.64,0.796
5210,0.08,0.72,0.803
5211,0.08,0.8,0.763
5212,0.08,0.88,0.739
5213,0.08,0.96,0.75
5214,0.08,1.04,0.729
5215,0.08,1.12,0.688
5216,0.08,1.2,0.677
5217,0.08,1.28,0.642
5218,0.08,1.36,0.626
5219,0.08,1.44,0.589
5220,0.08,1.52,0.571
5221,0.08,1.6,0.495
5222,0.08,1.68,0.513
5223,0.08,1.76,0.472
5224,0.08,1.84,0.439
5225,0.08,1.92,0.412
5226,0.08,2.0,0.368
5227,0.08,2.08,0.382
5228,0.08,2.16,0.338
5229,0.08,2.24,0.284
5230,0.08,2.32,0.286
5231,0.08,2.4,0.238
5232,0.08,2.48,0.229
5233,0.08,2.56,0.239
5234,0.08,2.64,0.218
5235,0.08,2.72,0.197
5236,0.08,2.8,0.162
5237,0.08,2.88,0.156
5238,0.08,2.96,0.166
5239,0.08,3.04,0.147
5240,0.08,3.12,0.146
5241,0.08,3.2,0.15
5242,0.08,3.28,0.147
5243,0.08,3.36,0.141
5244,0.08,3.44,0.134
5245,0.08,3.52,0.123
5246,0.08,3.6,0.116
5247,0.08,3.68,0.135
5248,0.08,3.76,0.12
5249,0.08,3.84,0.108
5250,0.08,3.92,0.098
5251,0.08,4.0,0.102
5252,0.16,-4.0,0.457
5253,0.16,-3.92,0.461
5254,0.16,-3.84,0.465
5255,0.16,-3.76,0.516
5256,0.16,-3.68,0.546
5257,0.16,-3.6,0.58
5258,0.16,-3.52,0.605
5259,0.16,-3.44,0.611
5260,0.16,-3.36,0.687
5261,0.16,-3.28,0.716
5262,0.16,-3.2,0.713
5263,0.16,-3.12,0.691
5264,0.16,-3.04,0.757
5265,0.16,-2.96,0.771
5266,0.16,-2.88,0.769
5267,0.16,-2.8,0.804
5268,0.16,-2.72,0.812
5269,0.16,-2.64,0.804
5270,0.16,-2.56,0.822
5271,0.16,-2.48,0.852
5272,0.16,-2.4,0.819
5273,0.16,-2.32,0.85
5274,0.16,-2.24,0.856
5275,0.16,-2.16,0.837
5276,0.16,-2.08,0.892
5277,0.16,-2.0,0.875
5278,0.16,-1.92,0.875
5279,0.16,-1.84,0.875
5280,0.16,-1.76,0.881
5281,0.16,-1.68,0.888
5282,0.16,-1.6,0.875
5283,0.16,-1.52,0.89
5284,0.16,-1.44,0.866
5285,0.16,-1.36,0.883
5286,0.16,-1.28,0.883
5287,0.16,-1.2,0.888
5288,0.16,-1.12,0.885
5289,0.16,-1.04,0.896
5290,0.16,-0.96,0.91
5291,0.16,-0.88,0.877
5292,0.16,-0.8,0.892
5293,0.16,-0.72,0.897
5294,0.16,-0.64,0.899
5295,0.16,-0.56,0.884
5296,0.16,-0.48,0.884
5297,0.16,-0.4,0.895
5298,0.16,-0.32,0.884
5299,0.16,-0.24,0.875
5300,0.16,-0.16,0.871
5301,0.16,-0.08,0.882
5302,0.16,0.0,0.887
5303,0.16,0.08,0.858
5304,0.16,0.16,0.841
5305,0.16,0.24,0.836
5306,0.16,0.32,0.861
5307,0.16,0.4,0.845
5308,0.16,0.48,0.839
5309,0.16,0.56,0.809
5310,0.16,0.64,0.813
5311,0.16,0.72,0.794
5312,0.16,0.8,0.792
5313,0.16,0.88,0.751
5314,0.16,0.96,0.747
5315,0.16,1.04,0.746
5316,0.16,1.12,0.724
5317,0.16,1.2,0.702
5318,0.16,1.28,0.662
5319,0.16,1.36,0.655
5320,0.16,1.44,0.616
5321,0.16,1.52,0.62
5322,0.16,1.6,0.566
5323,0.16,1.68,0.538
5324,0.16,1.76,0.521
5325,0.16,1.84,0.481
5326,0.16,1.92,0.441
5327,0.16,2.0,0.422
5328,0.16,2.08,0.411
5329,0.16,2.16,0.355
5330,0.16,2.24,0.338
5331,0.16,2.32,0.303
5332,0.16,2.4,0.285
5333,0.16,2.48,0.249
5334,0.16,2.56,0.246
5335,0.16,2.64,0.26
5336,0.16,2.72,0.213
5337,0.16,2.8,0.207
5338,0.16,2.88,0.194
5339,0.16,2.96,0.162
5340,0.16,3.04,0.162
5341,0.16,3.12,0.188
5342,0.16,3.2,0.149
5343,0.16,3.28,0.128
5344,0.16,3.36,0.14
5345,0.16,3.44,0.127
5346,0.16,3.52,0.133
5347,0.16,3.6,0.125
5348,0.16,3.68,0.111
5349,0.16,3.76,0.113
5350,0.16,3.84,0.108
5351,0.16,3.92,0.123
5352,0.16,4.0,0.093
5353,0.24,-4.0,0.392
5354,0.24,-3.92,0.405
5355,0.24,-3.84,0.463
5356,0.24,-3.76,0.471
5357,0.24,-3.68,0.516
5358,0.24,-3.6,0.535
5359,0.24,-3.52,0.597
5360,0.24,-3.44,0.606
5361,0.24,-3.36,0.633
5362,0.24,-3.28,0.677
5363,0.24,-3.2,0.677
5364,0.24,-3.12,0.692
5365,0.24,-3.04,0.724
5366,0.24,-2.96,0.735
5367,0.24,-2.88,0.751
5368,0.24,-2.8,0.774
5369,0.24,-2.72,0.764
5370,0.24,-2.64,0.811
5371,0.24,-2.56,0.795
5372,0.24,-2.48,0.806
5373,0.24,-2.4,0.835
5374,0.24,-2.32,0.809
5375,0.24,-2.24,0.837
5376,0.24,-2.16,0.867
5377,0.24,-2.08,0.873
5378,0.24,-2.0,0.86
5379,0.24,-1.92,0.867
5380,0.24,-1.84,0.856
5381,0.24,-1.76,0.88
5382,0.24,-1.68,0.881
5383,0.24,-1.6,0.89
5384,0.24,-1.52,0.881
5385,0.24,-1.44,0.891
5386,0.24,-1.36,0.884
5387,0.24,-1.28,0.882
5388,0.24,-1.2,0.901
5389,0.24,-1.12,0.888
5390,0.24,-1.04,0.885
5391,0.24,-0.96,0.896
5392,0.24,-0.88,0.9
5393,0.24,-0.8,0.882
5394,0.24,-0.72,0.897
5395,0.24,-0.64,0.881
5396,0.24,-0.56,0.897
5397,0.24,-0.48,0.879
5398,0.24,-0.4,0.871
5399,0.24,-0.32,0.877
5400,0.24,-0.24,0.882
5401,0.24,-0.16,0.875
5402,0.24,-0.08,0.872
5403,0.24,0.0,0.87
5404,0.24,0.08,0.864
5405,0.24,0.16,0.872
5406,0.24,0.24,0.856
5407,0.24,0.32,0.858
5408,0.24,0.4,0.852
5409,0.24,0.48,0.826
5410,0.24,0.56,0.836
5411,0.24,0.64,0.803
5412,0.24,0.72,0.786
5413,0.24,0.8,0.787
5414,0.24,0.88,0.786
5415,0.24,0.96,0.775
5416,0.24,1.04,0.749
5417,0.24,1.12,0.721
5418,0.24,1.2,0.693
5419,0.24,1.28,0.685
5420,0.24,1.36,0.669
5421,0.24,1.44,0.641
5422,0.24,1.52,0.635
5423,0.24,1.6,0.611
5424,0.24,1.68,0.548
5425,0.24,1.76,0.528
5426,0.24,1.84,0.491
5427,0.24,1.92,0.462
5428,0.24,2.0,0.477
5429,0.24,2.08,0.424
5430,0.24,2.16,0.375
5431,0.24,2.24,0.343
5432,0.24,2.32,0.295
5433,0.24,2.4,0.32
5434,0.24,2.48,0.297
5435,0.24,2.56,0.275
5436,0.24,2.64,0.258
5437,0.24,2.72,0.222
5438,0.24,2.8,0.207
5439,0.24,2.88,0.205
5440,0.24,2.96,0.193
5441,0.24,3.04,0.169
5442,0.24,3.12,0.151
5443,0.24,3.2,0.155
5444,0.24,3.28,0.161
5445,0.24,3.36,0.15
5446,0.24,3.44,0.134
5447,0.24,3.52,0.161
5448,0.24,3.6,0.132
5449,0.24,3.68,0.137
5450,0.24,3.76,0.141
5451,0.24,3.84,0.127
5452,0.24,3.92,0.109
5453,0.24,4.0,0.126
5454,0.32,-4.0,0.375
5455,0.32,-3.92,0.419
5456,0.32,-3.84,0.426
5457,0.32,-3.76,0.449
5458,0.32,-3.68,0.515
5459,0.32,-3.6,0.531
5460,0.32,-3.52,0.542
5461,0.32,-3.44,0.591
5462,0.32,-3.36,0.613
5463,0.32,-3.28,0.653
5464,0.32,-3.2,0.652
5465,0.32,-3.12,0.678
5466,0.32,-3.04,0.69
5467,0.32,-2.96,0.719
5468,0.32,-2.88,0.746
5469,0.32,-2.8,0.786
5470,0.32,-2.72,0.776
5471,0.32,-2.64,0.808
5472,0.32,-2.56,0.797
5473,0.32,-2.48,0.812
5474,0.32,-2.4,0.821
5475,0.32,-2.32,0.839
5476,0.32,-2.24,0.851
5477,0.32,-2.16,0.852
5478,0.32,-2.08,0.837
5479,0.32,-2.0,0.843
5480,0.32,-1.92,0.86
5481,0.32,-1.84,0.854
5482,0.32,-1.76,0.869
5483,0.32,-1.68,0.876
5484,0.32,-1.6,0.879
5485,0.32,-1.52,0.87
5486,0.32,-1.44,0.883
5487,0.32,-1.36,0.89
5488,0.32,-1.28,0.891
5489,0.32,-1.2,0.88
5490,0.32,-1.12,0.878
5491,0.32,-1.04,0.879
5492,0.32,-0.96,0.882
5493,0.32,-0.88,0.884
5494,0.32,-0.8,0.871
5495,0.32,-0.72,0.894
5496,0.32,-0.64,0.893
5497,0.32,-0.56,0.904
5498,0.32,-0.48,0.899
5499,0.32,-0.4,0.881
5500,0.32,-0.32,0.873
5501,0.32,-0.24,0.896
5502,0.32,-0.16,0.88
5503,0.32,-0.08,0.889
5504,0.32,0.0,0.88
5505,0.32,0.08,0.852
5506,0.32,0.16,0.863
5507,0.32,0.24,0.857
5508,0.32,0.32,0.859
5509,0.32,0.4,0.856
5510,0.32,0.48,0.837
5511,0.32,0.56,0.84
5512,0.32,0.64,0.829
5513,0.32,0.72,0.826
5514,0.32,0.8,0.83
5515,0.32,0.88,0.801
5516,0.32,0.96,0.797
5517,0.32,1.04,0.779
5518,0.32,1.12,0.737
5519,0.32,1.2,0.749
5520,0.32,1.28,0.734
5521,0.32,1.36,0.715
5522,0.32,1.44,0.67
5523,0.32,1.52,0.663
5524,0.32,1.6,0.601
5525,0.32,1.68,0.607
5526,0.32,1.76,0.573
5527,0.32,1.84,0.545
5528,0.32,1.92,0.535
5529,0.32,2.0,0.476
5530,0.32,2.08,0.45
5531,0.32,2.16,0.425
5532,0.32,2.24,0.369
5533,0.32,2.32,0.343
5534,0.32,2.4,0.352
5535,0.32,2.48,0.29
5536,0.32,2.56,0.27
5537,0.32,2.64,0.244
5538,0.32,2.72,0.252
5539,0.32,2.8,0.228
5540,0.32,2.88,0.217
5541,0.32,2.96,0.194
5542,0.32,3.04,0.17
5543,0.32,3.12,0.159
5544,0.32,3.2,0.161
5545,0.32,3.28,0.162
5546,0.32,3.36,0.156
5547,0.32,3.44,0.124
5548,0.32,3.52,0.161
5549,0.32,3.6,0.119
5550,0.32,3.68,0.137
5551,0.32,3.76,0.122
5552,0.32,3.84,0.101
5553,0.32,3.92,0.131
5554,0.32,4.0,0.121
5555,0.4,-4.0,0.342
5556,0.4,-3.92,0.352
5557,0.4,-3.84,0.4
5558,0.4,-3.76,0.427
5559,0.4,-3.68,0.448
5560,0.4,-3.6,0.484
5561,0.4,-3.52,0.527
5562,0.4,-3.44,0.555
5563,0.4,-3.36,0.582
5564,0.4,-3.28,0.603
5565,0.4,-3.2,0.633
5566,0.4,-3.12,0.674
5567,0.4,-3.04,0.717
5568,0.4,-2.96,0.697
5569,0.4,-2.88,0.737
5570,0.4,-2.8,0.716
5571,0.4,-2.72,0.76
5572,0.4,-2.64,0.76
5573,0.4,-2.56,0.788
5574,0.4,-2.48,0.797
5575,0.4,-2.4,0.812
5576,0.4,-2.32,0.799
5577,0.4,-2.24,0.837
5578,0.4,-2.16,0.822
5579,0.4,-2.08,0.842
5580,0.4,-2.0,0.848
5581,0.4,-1.92,0.85
5582,0.4,-1.84,0.856
5583,0.4,-1.76,0.887
5584,0.4,-1.68,0.871
5585,0.4,-1.6,0.881
5586,0.4,-1.52,0.875
5587,0.4,-1.44,0.876
5588,0.4,-1.36,0.87
5589,0.4,-1.28,0.861
5590,0.4,-1.2,0.866
5591,0.4,-1.12,0.893
5592,0.4,-1.04,0.894
5593,0.4,-0.96,0.907
5594,0.4,-0.88,0.897
5595,0.4,-0.8,0.893
5596,0.4,-0.72,0.886
5597,0.4,-0.64,0.884
5598,0.4,-0.56,0.892
5599,0.4,-0.48,0.889
5600,0.4,-0.4,0.878
5601,0.4,-0.32,0.867
5602,0.4,-0.24,0.884
5603,0.4,-0.16,0.886
5604,0.4,-0.08,0.857
5605,0.4,0.0,0.87
5606,0.4,0.08,0.86
5607,0.4,0.16,0.879
5608,0.4,0.24,0.855
5609,0.4,0.32,0.863
5610,0.4,0.4,0.863
5611,0.4,0.48,0.849
5612,0.4,0.56,0.856
5613,0.4,0.64,0.836
5614,0.4,0.72,0.855
5615,0.4,0.8,0.829
5616,0.4,0.88,0.812
5617,0.4,0.96,0.814
5618,0.4,1.04,0.779
5619,0.4,1.12,0.774
5620,0.4,1.2,0.763
5621,0.4,1.28,0.719
5622,0.4,1.36,0.737
5623,0.4,1.44,0.682
5624,0.4,1.52,0.661
5625,0.4,1.6,0.642
5626,0.4,1.68,0.634
5627,0.4,1.76,0.565
5628,0.4,1.84,0.55
5629,0.4,1.92,0.549
5630,0.4,2.0,0.498
5631,0.4,2.08,0.453
5632,0.4,2.16,0.443
5633,0.4,2.24,0.408
5634,0.4,2.32,0.372
5635,0.4,2.4,0.378
5636,0.4,2.48,0.349
5637,0.4,2.56,0.32
5638,0.4,2.64,0.276
5639,0.4,2.72,0.28
5640,0.4,2.8,0.248
5641,0.4,2.88,0.247
5642,0.4,2.96,0.223
5643,0.4,3.04,0.192
5644,0.4,3.12,0.188
5645,0.4,3.2,0.184
5646,0.4,3.28,0.149
5647,0.4,3.36,0.151
5648,0.4,3.44,0.17
5649,0.4,3.52,0.154
5650,0.4,3.6,0.138
5651,0.4,3.68,0.118
5652,0.4,3.76,0.12
5653,0.4,3.84,0.132
5654,0.4,3.92,0.111
5655,0.4,4.0,0.141
5656,0.48,-4.0,0.326
5657,0.48,-3.92,0.356
5658,0.48,-3.84,0.351
5659,0.48,-3.76,0.415
5660,0.48,-3.68,0.423
5661,0.48,-3.6,0.435
5662,0.48,-3.52,0.508
5663,0.48,-3.44,0.531
5664,0.48,-3.36,0.574
5665,0.48,-3.28,0.594
5666,0.48,-3.2,0.601
5667,0.48,-3.12,0.613
5668,0.48,-3.04,0.666
5669,0.48,-2.96,0.666
5670,0.48,-2.88,0.691
5671,0.48,-2.8,0.686
5672,0.48,-2.72,0.742
5673,0.48,-2.64,0.753
5674,0.48,-2.56,0.778
5675,0.48,-2.48,0.811
5676,0.48,-2.4,0.784
5677,0.48,-2.32,0.816
5678,0.48,-2.24,0.816
5679,0.48,-2.16,0.829
5680,0.48,-2.08,0.839
5681,0.48,-2.0,0.84
5682,0.48,-1.92,0.86
5683,0.48,-1.84,0.862
5684,0.48,-1.76,0.841
5685,0.48,-1.68,0.877
5686,0.48,-1.6,0.866
5687,0.48,-1.52,0.877
5688,0.48,-1.44,0.865
5689,0.48,-1.36,0.883
5690,0.48,-1.28,0.875
5691,0.48,-1.2,0.881
5692,0.48,-1.12,0.878
5693,0.48,-1.04,0.898
5694,0.48,-0.96,0.895
5695,0.48,-0.88,0.887
5696,0.48,-0.8,0.884
5697,0.48,-0.72,0.892
5698,0.48,-0.64,0.886
5699,0.48,-0.56,0.901
5700,0.48,-0.48,0.895
5701,0.48,-0.4,0.885
5702,0.48,-0.32,0.869
5703,0.48,-0.24,0.881
5704,0.48,-0.16,0.858
5705,0.48,-0.08,0.882
5706,0.48,0.0,0.886
5707,0.48,0.08,0.872
5708,0.48,0.16,0.88
5709,0.48,0.24,0.852
5710,0.48,0.32,0.853
5711,0.48,0.4,0.868
5712,0.48,0.48,0.878
5713,0.48,0.56,0.859
5714,0.48,0.64,0.846
5715,0.48,0.72,0.823
5716,0.48,0.8,0.841
5717,0.48,0.88,0.819
5718,0.48,0.96,0.827
5719,0.48,1.04,0.803
5720,0.48,1.12,0.798
5721,0.48,1.2,0.768
5722,0.48,1.28,0.741
5723,0.48,1.36,0.739
5724,0.48,1.44,0.74
5725,0.48,1.52,0.712
5726,0.48,1.6,0.67
5727,0.48,1.68,0.64
5728,0.48,1.76,0.617
5729,0.48,1.84,0.582
5730,0.48,1.92,0.571
5731,0.48,2.0,0.559
5732,0.48,2.08,0.483
5733,0.48,2.16,0.449
5734,0.48,2.24,0.419
5735,0.48,2.32,0.407
5736,0.48,2.4,0.396
5737,0.48,2.48,0.381
5738,0.48,2.56,0.334
5739,0.48,2.64,0.297
5740,0.48,2.72,0.31
5741,0.48,2.8,0.255
5742,0.48,2.88,0.247
5743,0.48,2.96,0.249
5744,0.48,3.04,0.205
5745,0.48,3.12,0.218
5746,0.48,3.2,0.201
5747,0.48,3.28,0.19
5748,0.48,3.36,0.174
5749,0.48,3.44,0.174
5750,0.48,3.52,0.15
5751,0.48,3.6,0.149
5752,0.48,3.68,0.134
5753,0.48,3.76,0.15
5754,0.48,3.84,0.117
5755,0.48,3.92,0.108
5756,0.48,4.0,0.117
5757,0.56,-4.0,0.284
5758,0.56,-3.92,0.329
5759,0.56,-3.84,0.361
5760,0.56,-3.76,0.38
5761,0.56,-3.68,0.396
5762,0.56,-3.6,0.399
5763,0.56,-3.52,0.464
5764,0.56,-3.44,0.502
5765,0.56,-3.36,0.531
5766,0.56,-3.28,0.57
5767,0.56,-3.2,0.597
5768,0.56,-3.12,0.614
5769,0.56,-3.04,0.598
5770,0.56,-2.96,0.669
5771,0.56,-2.88,0.693
5772,0.56,-2.8,0.682
5773,0.56,-2.72,0.725
5774,0.56,-2.64,0.748
5775,0.56,-2.56,0.762
5776,0.56,-2.48,0.785
5777,0.56,-2.4,0.787
5778,0.56,-2.32,0.808
5779,0.56,-2.24,0.808
5780,0.56,-2.16,0.802
5781,0.56,-2.08,0.827
5782,0.56,-2.0,0.834
5783,0.56,-1.92,0.84
5784,0.56,-1.84,0.846
5785,0.56,-1.76,0.848
5786,0.56,-1.68,0.858
5787,0.56,-1.6,0.855
5788,0.56,-1.52,0.864
5789,0.56,-1.44,0.862
5790,0.56,-1.36,0.877
5791,0.56,-1.28,0.891
5792,0.56,-1.2,0.871
5793,0.56,-1.12,0.859
5794,0.56,-1.04,0.916
5795,0.56,-0.96,0.879
5796,0.56,-0.88,0.882
5797,0.56,-0.8,0.892
5798,0.56,-0.72,0.896
5799,0.56,-0.64,0.894
5800,0.56,-0.56,0.893
5801,0.56,-0.48,0.888
5802,0.56,-0.4,0.903
5803,0.56,-0.32,0.876
5804,0.56,-0.24,0.891
5805,0.56,-0.16,0.89
5806,0.56,-0.08,0.89
5807,0.56,0.0,0.888
5808,0.56,0.08,0.883
5809,0.56,0.16,0.867
5810,0.56,0.24,0.864
5811,0.56,0.32,0.883
5812,0.56,0.4,0.868
5813,0.56,0.48,0.866
5814,0.56,0.56,0.876
5815,0.56,0.64,0.855
5816,0.56,0.72,0.833
5817,0.56,0.8,0.817
5818,0.56,0.88,0.836
5819,0.56,0.96,0.831
5820,0.56,1.04,0.797
5821,0.56,1.12,0.815
5822,0.56,1.2,0.796
5823,0.56,1.28,0.788
5824,0.56,1.36,0.755
5825,0.56,1.44,0.725
5826,0.56,1.52,0.685
5827,0.56,1.6,0.714
5828,0.56,1.68,0.692
5829,0.56,1.76,0.665
5830,0.56,1.84,0.618
5831,0.56,1.92,0.584
5832,0.56,2.0,0.561
5833,0.56,2.08,0.557
5834,0.56,2.16,0.505
5835,0.56,2.24,0.486
5836,0.56,2.32,0.459
5837,0.56,2.4,0.446
5838,0.56,2.48,0.36
5839,0.56,2.56,0.34
5840,0.56,2.64,0.32
5841,0.56,2.72,0.289
5842,0.56,2.8,0.282
5843,0.56,2.88,0.257
5844,0.56,2.96,0.238
5845,0.56,3.04,0.244
5846,0.56,3.12,0.233
5847,0.56,3.2,0.17
5848,0.56,3.28,0.187
5849,0.56,3.36,0.153
5850,0.56,3.44,0.182
5851,0.56,3.52,0.166
5852,0.56,3.6,0.165
5853,0.56,3.68,0.146
5854,0.56,3.76,0.147
5855,0.56,3.84,0.14
5856,0.56,3.92,0.11
5857,0.56,4.0,0.122
5858,0.64,-4.0,0.3
5859,0.64,-3.92,0.294
5860,0.64,-3.84,0.332
5861,0.64,-3.76,0.333
5862,0.64,-3.68,0.407
5863,0.64,-3.6,0.401
5864,0.64,-3.52,0.44
5865,0.64,-3.44,0.458
5866,0.64,-3.36,0.469
5867,0.64,-3.28,0.537
5868,0.64,-3.2,0.568
5869,0.64,-3.12,0.616
5870,0.64,-3.04,0.592
5871,0.64,-2.96,0.675
5872,0.64,-2.88,0.644
5873,0.64,-2.8,0.685
5874,0.64,-2.72,0.712
5875,0.64,-2.64,0.73
5876,0.64,-2.56,0.741
5877,0.64,-2.48,0.763
5878,0.64,-2.4,0.769
5879,0.64,-2.32,0.771
5880,0.64,-2.24,0.809
5881,0.64,-2.16,0.822
5882,0.64,-2.08,0.835
5883,0.64,-2.0,0.832
5884,0.64,-1.92,0.845
5885,0.64,-1.84,0.851
5886,0.64,-1.76,0.861
5887,0.64,-1.68,0.878
5888,0.64,-1.6,0.867
5889,0.64,-1.52,0.86
5890,0.64,-1.44,0.866
5891,0.64,-1.36,0.86
5892,0.64,-1.28,0.869
5893,0.64,-1.2,0.874
5894,0.64,-1.12,0.879
5895,0.64,-1.04,0.9
5896,0.64,-0.96,0.9
5897,0.64,-0.88,0.895
5898,0.64,-0.8,0.905
5899,0.64,-0.72,0.875
5900,0.64,-0.64,0.884
5901,0.64,-0.56,0.903
5902,0.64,-0.48,0.885
5903,0.64,-0.4,0.866
5904,0.64,-0.32,0.898
5905,0.64,-0.24,0.877
5906,0.64,-0.16,0.89
5907,0.64,-0.08,0.898
5908,0.64,0.0,0.895
5909,0.64,0.08,0.908
5910,0.64,0.16,0.869
5911,0.64,0.24,0.852
5912,0.64,0.32,0.894
5913,0.64,0.4,0.885
5914,0.64,0.48,0.862
5915,0.64,0.56,0.865
5916,0.64,0.64,0.862
5917,0.64,0.72,0.852
5918,0.64,0.8,0.85
5919,0.64,0.88,0.829
5920,0.64,0.96,0.812
5921,0.64,1.04,0.81
5922,0.64,1.12,0.807
5923,0.64,1.2,0.787
5924,0.64,1.28,0.784
5925,0.64,1.36,0.771
5926,0.64,1.44,0.762
5927,0.64,1.52,0.721
5928,0.64,1.6,0.724
5929,0.64,1.68,0.7
5930,0.64,1.76,0.649
5931,0.64,1.84,0.647
5932,0.64,1.92,0.637
5933,0.64,2.0,0.612
5934,0.64,2.08,0.57
5935,0.64,2.16,0.532
5936,0.64,2.24,0.545
5937,0.64,2.32,0.468
5938,0.64,2.4,0.434
5939,0.64,2.48,0.402
5940,0.64,2.56,0.393
5941,0.64,2.64,0.356
5942,0.64,2.72,0.301
5943,0.64,2.8,0.33
5944,0.64,2.88,0.274
5945,0.64,2.96,0.268
5946,0.64,3.04,0.233
5947,0.64,3.12,0.239
5948,0.64,3.2,0.195
5949,0.64,3.28,0.201
5950,0.64,3.36,0.191
5951,0.64,3.44,0.196
5952,0.64,3.52,0.193
5953,0.64,3.6,0.15
5954,0.64,3.68,0.173
5955,0.64,3.76,0.139
5956,0.64,3.84,0.136
5957,0.64,3.92,0.149
5958,0.64,4.0,0.141
5959,0.72,-4.0,0.252
5960,0.72,-3.92,0.283
5961,0.72,-3.84,0.278
5962,0.72,-3.76,0.287
5963,0.72,-3.68,0.34
5964,0.72,-3.6,0.388
5965,0.72,-3.52,0.412
5966,0.72,-3.44,0.416
5967,0.72,-3.36,0.478
5968,0.72,-3.28,0.471
5969,0.72,-3.2,0.523
5970,0.72,-3.12,0.573
